fips,county,state,lon,lat,rMapState,rMapCounty
24017,Charles County,MD,-77.04193852,38.50030204,maryland,charles
24019,Dorchester County,MD,-76.00709459,38.48525807,maryland,dorchester
24021,Frederick County,MD,-77.4078009,39.47735661,maryland,frederick
24023,Garrett County,MD,-79.27323315,39.54134369,maryland,garrett
24025,Harford County,MD,-76.32601855,39.56566307,maryland,harford
24027,Howard County,MD,-76.93604312,39.24910209,maryland,howard
24029,Kent County,MD,-76.03564987,39.25720994,maryland,kent
24031,Montgomery County,MD,-77.22022137,39.13830498,maryland,montgomery
24033,Prince George's County,MD,-76.86381841,38.8280724,maryland,prince georges
24035,Queen Anne's County,MD,-75.98857522,39.08363724,maryland,queen annes
24037,St. Mary's County,MD,-76.62962841,38.30228619,maryland,st marys
24039,Somerset County,MD,-75.7364942,38.12261807,maryland,somerset
24041,Talbot County,MD,-76.09285511,38.77272503,maryland,talbot
24043,Washington County,MD,-77.82077328,39.61130684,maryland,washington
24045,Wicomico County,MD,-75.62855168,38.37415718,maryland,wicomico
24047,Worcester County,MD,-75.34420461,38.2264833,maryland,worcester
24510,Baltimore city,MD,-76.6257442,39.31497769,maryland,baltimore city
25001,Barnstable County,MA,-70.28634062,41.73561679,massachusetts,barnstable
25003,Berkshire County,MA,-73.20492076,42.36782895,massachusetts,berkshire
25005,Bristol County,MA,-71.10949144,41.80539421,massachusetts,bristol
25007,Dukes County,MA,-70.63475653,41.38519077,massachusetts,dukes
25009,Essex County,MA,-70.97771424,42.66979675,massachusetts,essex
25011,Franklin County,MA,-72.59140997,42.58310594,massachusetts,franklin
25013,Hampden County,MA,-72.62532576,42.13670937,massachusetts,hampden
25015,Hampshire County,MA,-72.65909999,42.33916007,massachusetts,hampshire
25017,Middlesex County,MA,-71.38994326,42.48438331,massachusetts,middlesex
25019,Nantucket County,MA,-70.0530336,41.2892967,massachusetts,nantucket
25021,Norfolk County,MA,-71.2248266,42.1569883,massachusetts,norfolk
25023,Plymouth County,MA,-70.81561308,41.95679201,massachusetts,plymouth
25025,Suffolk County,MA,-71.1056226,42.30927517,massachusetts,suffolk
25027,Worcester County,MA,-71.90744016,42.35404363,massachusetts,worcester
26001,Alcona County,MI,-83.59497837,44.68867986,michigan,alcona
26003,Alger County,MI,-86.61852746,46.40752629,michigan,alger
26005,Allegan County,MI,-85.88516563,42.58998461,michigan,allegan
26007,Alpena County,MI,-83.62914459,45.03904703,michigan,alpena
26009,Antrim County,MI,-85.13616338,45.00239764,michigan,antrim
26011,Arenac County,MI,-83.89197861,44.07052822,michigan,arenac
26013,Baraga County,MI,-88.37614939,46.66409388,michigan,baraga
26015,Barry County,MI,-85.31197451,42.59332777,michigan,barry
26017,Bay County,MI,-83.9874799,43.70564361,michigan,bay
26019,Benzie County,MI,-86.00640252,44.64316427,michigan,benzie
26021,Berrien County,MI,-86.4184606,41.95962474,michigan,berrien
26023,Branch County,MI,-85.06425906,41.92650976,michigan,branch
26025,Calhoun County,MI,-85.00269728,42.24563006,michigan,calhoun
26027,Cass County,MI,-85.99086899,41.91985369,michigan,cass
26029,Charlevoix County,MI,-85.03412492,45.2250954,michigan,charlevoix
26031,Cheboygan County,MI,-84.50576422,45.44788804,michigan,cheboygan
26033,Chippewa County,MI,-84.72401471,46.32848469,michigan,chippewa
26035,Clare County,MI,-84.84279794,43.99134935,michigan,clare
26037,Clinton County,MI,-84.59433783,42.94895034,michigan,clinton
26039,Crawford County,MI,-84.60008196,44.68497753,michigan,crawford
26041,Delta County,MI,-86.93513364,45.9241574,michigan,delta
26043,Dickinson County,MI,-87.8834102,46.01173469,michigan,dickinson
26045,Eaton County,MI,-84.83791984,42.59903478,michigan,eaton
26047,Emmet County,MI,-84.8896455,45.51335225,michigan,emmet
26049,Genesee County,MI,-83.70346086,43.02800006,michigan,genesee
26051,Gladwin County,MI,-84.37862429,43.9929299,michigan,gladwin
26053,Gogebic County,MI,-89.68656595,46.40095655,michigan,gogebic
26055,Grand Traverse County,MI,-85.55443875,44.67390394,michigan,grand traverse
26057,Gratiot County,MI,-84.60437029,43.29691752,michigan,gratiot
26059,Hillsdale County,MI,-84.59661251,41.89662599,michigan,hillsdale
26061,Houghton County,MI,-88.68492282,46.89606817,michigan,houghton
26063,Huron County,MI,-83.01303897,43.83919599,michigan,huron
26065,Ingham County,MI,-84.36819183,42.60397778,michigan,ingham
26067,Ionia County,MI,-85.07058307,42.94749401,michigan,ionia
26069,Iosco County,MI,-83.63635619,44.35919976,michigan,iosco
26071,Iron County,MI,-88.53798258,46.2119247,michigan,iron
26073,Isabella County,MI,-84.84360938,43.64075933,michigan,isabella
26075,Jackson County,MI,-84.41929644,42.25047691,michigan,jackson
26077,Kalamazoo County,MI,-85.5254097,42.2470417,michigan,kalamazoo
26079,Kalkaska County,MI,-85.07925395,44.68833975,michigan,kalkaska
26081,Kent County,MI,-85.54570101,43.0325793,michigan,kent
26083,Keweenaw County,MI,-88.11833874,47.35684142,michigan,keweenaw
26085,Lake County,MI,-85.80474786,43.99349236,michigan,lake
26087,Lapeer County,MI,-83.22131401,43.09911145,michigan,lapeer
26089,Leelanau County,MI,-85.77004534,44.92094149,michigan,leelanau
26091,Lenawee County,MI,-84.0668852,41.90703643,michigan,lenawee
26093,Livingston County,MI,-83.90669774,42.60891951,michigan,livingston
26095,Luce County,MI,-85.54708246,46.46693166,michigan,luce
26097,Mackinac County,MI,-85.12119692,46.09372963,michigan,mackinac
26099,Macomb County,MI,-82.92812676,42.70345174,michigan,macomb
26101,Manistee County,MI,-86.05250546,44.33709421,michigan,manistee
26103,Marquette County,MI,-87.64827404,46.43258741,michigan,marquette
26105,Mason County,MI,-86.24713936,43.99448852,michigan,mason
26107,Mecosta County,MI,-85.32553825,43.64075933,michigan,mecosta
26109,Menominee County,MI,-87.56699888,45.57483522,michigan,menominee
26111,Midland County,MI,-84.38392159,43.64791116,michigan,midland
26113,Missaukee County,MI,-85.08136749,44.34120369,michigan,missaukee
26115,Monroe County,MI,-83.53714824,41.94229011,michigan,monroe
26117,Montcalm County,MI,-85.15404823,43.31100219,michigan,montcalm
26119,Montmorency County,MI,-84.1209651,45.02910845,michigan,montmorency
26121,Muskegon County,MI,-86.13699399,43.28786657,michigan,muskegon
26123,Newaygo County,MI,-85.8047285,43.55358655,michigan,newaygo
26125,Oakland County,MI,-83.38244409,42.66772761,michigan,oakland
26127,Oceana County,MI,-86.2544187,43.63675789,michigan,oceana
26129,Ogemaw County,MI,-84.12166307,44.33982468,michigan,ogemaw
26131,Ontonagon County,MI,-89.31971951,46.66420352,michigan,ontonagon
26133,Osceola County,MI,-85.32344532,43.99134468,michigan,osceola
26135,Oscoda County,MI,-84.12518246,44.68354116,michigan,oscoda
26137,Otsego County,MI,-84.59354183,45.01819555,michigan,otsego
26139,Ottawa County,MI,-85.98675908,42.96153747,michigan,ottawa
26141,Presque Isle County,MI,-83.91483169,45.34552967,michigan,presque isle
26143,Roscommon County,MI,-84.59721443,44.33692439,michigan,roscommon
26145,Saginaw County,MI,-84.04998847,43.33760765,michigan,saginaw
26147,St. Clair County,MI,-82.69856446,42.95782095,michigan,st clair
26149,St. Joseph County,MI,-85.52659841,41.92703182,michigan,st joseph
26151,Sanilac County,MI,-82.82102709,43.42782658,michigan,sanilac
26153,Schoolcraft County,MI,-86.21379298,46.19646311,michigan,schoolcraft
26155,Shiawassee County,MI,-84.13817125,42.95751885,michigan,shiawassee
26157,Tuscola County,MI,-83.41521555,43.47119662,michigan,tuscola
26159,Van Buren County,MI,-86.0148117,42.2490834,michigan,van buren
26161,Washtenaw County,MI,-83.83541145,42.26043778,michigan,washtenaw
26163,Wayne County,MI,-83.28590061,42.29536773,michigan,wayne
26165,Wexford County,MI,-85.57123152,44.34338506,michigan,wexford
27001,Aitkin County,MN,-93.4056053,46.60768289,minnesota,aitkin
27003,Anoka County,MN,-93.24879371,45.28353504,minnesota,anoka
27005,Becker County,MN,-95.65857422,46.93505339,minnesota,becker
27007,Beltrami County,MN,-94.9155955,47.96751566,minnesota,beltrami
27009,Benton County,MN,-94.00547259,45.71289085,minnesota,benton
27011,Big Stone County,MN,-96.39084317,45.42692858,minnesota,big stone
27013,Blue Earth County,MN,-94.07367311,44.04902044,minnesota,blue earth
27015,Brown County,MN,-94.72575382,44.25429732,minnesota,brown
27017,Carlton County,MN,-92.67067245,46.59479337,minnesota,carlton
27019,Carver County,MN,-93.80479693,44.83139857,minnesota,carver
27021,Cass County,MN,-94.31550935,46.9572623,minnesota,cass
27023,Chippewa County,MN,-95.56119508,45.02690136,minnesota,chippewa
27025,Chisago County,MN,-92.91865202,45.51134147,minnesota,chisago
27027,Clay County,MN,-96.47354762,46.89347808,minnesota,clay
27029,Clearwater County,MN,-95.36900908,47.58003352,minnesota,clearwater
27031,Cook County,MN,-90.50911847,47.9038551,minnesota,cook
27033,Cottonwood County,MN,-95.18943501,44.01978338,minnesota,cottonwood
27035,Crow Wing County,MN,-94.07007248,46.48131767,minnesota,crow wing
27037,Dakota County,MN,-93.06892787,44.6839123,minnesota,dakota
27039,Dodge County,MN,-92.86267452,44.03044146,minnesota,dodge
27041,Douglas County,MN,-95.45262796,45.93966589,minnesota,douglas
27043,Faribault County,MN,-93.95585808,43.68422644,minnesota,faribault
27045,Fillmore County,MN,-92.09099108,43.68319146,minnesota,fillmore
27047,Freeborn County,MN,-93.35288769,43.68486932,minnesota,freeborn
27049,Goodhue County,MN,-92.7271771,44.41794959,minnesota,goodhue
27051,Grant County,MN,-96.00498677,45.93981309,minnesota,grant
27053,Hennepin County,MN,-93.47874118,45.01601455,minnesota,hennepin
27055,Houston County,MN,-91.48580188,43.68031572,minnesota,houston
27057,Hubbard County,MN,-94.90745288,47.10550931,minnesota,hubbard
27059,Isanti County,MN,-93.29443142,45.5732765,minnesota,isanti
27061,Itasca County,MN,-93.61041571,47.5027268,minnesota,itasca
27063,Jackson County,MN,-95.16830009,43.68286066,minnesota,jackson
27065,Kanabec County,MN,-93.29119724,45.95718309,minnesota,kanabec
27067,Kandiyohi County,MN,-95.00050271,45.15814671,minnesota,kandiyohi
27069,Kittson County,MN,-96.76490802,48.77581043,minnesota,kittson
27071,Koochiching County,MN,-93.75874152,48.24423427,minnesota,koochiching
27073,Lac qui Parle County,MN,-96.16386655,45.00211803,minnesota,lac qui parle
27075,Lake County,MN,-91.42851191,47.63574348,minnesota,lake
27077,Lake of the Woods County,MN,-94.8852636,48.77576727,minnesota,lake of the woods
27079,Le Sueur County,MN,-93.72648504,44.38275816,minnesota,le sueur
27081,Lincoln County,MN,-96.2465387,44.42320475,minnesota,lincoln
27083,Lyon County,MN,-95.82818934,44.42854833,minnesota,lyon
27085,McLeod County,MN,-94.27310023,44.82933757,minnesota,mcleod
27087,Mahnomen County,MN,-95.79994687,47.3263299,minnesota,mahnomen
27089,Marshall County,MN,-96.36704007,48.35530068,minnesota,marshall
27091,Martin County,MN,-94.56381989,43.68230247,minnesota,martin
27093,Meeker County,MN,-94.52329262,45.12909103,minnesota,meeker
27095,Mille Lacs County,MN,-93.63328956,45.94932138,minnesota,mille lacs
27097,Morrison County,MN,-94.26893677,46.02256893,minnesota,morrison
27099,Mower County,MN,-92.75988863,43.68053487,minnesota,mower
27101,Murray County,MN,-95.7612916,44.03812243,minnesota,murray
27103,Nicollet County,MN,-94.24614289,44.36502249,minnesota,nicollet
27105,Nobles County,MN,-95.760458,43.6815444,minnesota,nobles
27107,Norman County,MN,-96.44001848,47.32696433,minnesota,norman
27109,Olmsted County,MN,-92.40091827,44.01403168,minnesota,olmsted
27111,Otter Tail County,MN,-95.6956936,46.41044258,minnesota,otter tail
27113,Pennington County,MN,-96.00571043,48.06592704,minnesota,pennington
27115,Pine County,MN,-92.73608369,46.1273735,minnesota,pine
27117,Pipestone County,MN,-96.23920698,44.03325101,minnesota,pipestone
27119,Polk County,MN,-96.39270208,47.77598492,minnesota,polk
27121,Pope County,MN,-95.44249926,45.59324699,minnesota,pope
27123,Ramsey County,MN,-93.09746459,45.02877072,minnesota,ramsey
27125,Red Lake County,MN,-96.07657022,47.87317783,minnesota,red lake
27127,Redwood County,MN,-95.25087412,44.41948343,minnesota,redwood
27129,Renville County,MN,-94.94219634,44.73687093,minnesota,renville
27131,Rice County,MN,-93.29707971,44.36347834,minnesota,rice
27133,Rock County,MN,-96.23827547,43.67612158,minnesota,rock
27135,Roseau County,MN,-95.78664147,48.77327287,minnesota,roseau
27137,St. Louis County,MN,-92.45992615,47.60980071,minnesota,st louis
27139,Scott County,MN,-93.53451934,44.65957737,minnesota,scott
27141,Sherburne County,MN,-93.78108844,45.45760347,minnesota,sherburne
27143,Sibley County,MN,-94.22610451,44.59109576,minnesota,sibley
27145,Stearns County,MN,-94.61377636,45.56110024,minnesota,stearns
27147,Steele County,MN,-93.23119433,44.03036361,minnesota,steele
27149,Stevens County,MN,-95.99534025,45.59242949,minnesota,stevens
27151,Swift County,MN,-95.67593501,45.28694135,minnesota,swift
27153,Todd County,MN,-94.8945582,46.07808655,minnesota,todd
27155,Traverse County,MN,-96.46521727,45.77678314,minnesota,traverse
27157,Wabasha County,MN,-92.22271968,44.2932372,minnesota,wabasha
27159,Wadena County,MN,-94.95949657,46.58903802,minnesota,wadena
27161,Waseca County,MN,-93.59408384,44.0322581,minnesota,waseca
27163,Washington County,MN,-92.88951573,45.03961531,minnesota,washington
27165,Watonwan County,MN,-94.6182518,43.98883438,minnesota,watonwan
27167,Wilkin County,MN,-96.45677921,46.36469813,minnesota,wilkin
27169,Winona County,MN,-91.77920991,43.99703246,minnesota,winona
27171,Wright County,MN,-93.96391834,45.18258159,minnesota,wright
27173,Yellow Medicine County,MN,-95.85750678,44.72556634,minnesota,yellow medicine
28001,Adams County,MS,-91.35343722,31.48788073,mississippi,adams
28003,Alcorn County,MS,-88.58118816,34.8804127,mississippi,alcorn
28005,Amite County,MS,-90.80948266,31.17633764,mississippi,amite
28007,Attala County,MS,-89.58390756,33.08576025,mississippi,attala
28009,Benton County,MS,-89.18892732,34.81856271,mississippi,benton
28011,Bolivar County,MS,-90.8875126,33.80045169,mississippi,bolivar
28013,Calhoun County,MS,-89.33351092,33.94117328,mississippi,calhoun
28015,Carroll County,MS,-89.9229867,33.45101749,mississippi,carroll
28017,Chickasaw County,MS,-88.94263395,33.92092496,mississippi,chickasaw
28019,Choctaw County,MS,-89.24592165,33.34425773,mississippi,choctaw
28021,Claiborne County,MS,-90.91171681,31.98128584,mississippi,claiborne
28023,Clarke County,MS,-88.68607315,32.04478233,mississippi,clarke
28025,Clay County,MS,-88.78228525,33.65703355,mississippi,clay
28027,Coahoma County,MS,-90.60825513,34.23612521,mississippi,coahoma
28029,Copiah County,MS,-90.45751017,31.87373342,mississippi,copiah
28031,Covington County,MS,-89.55894023,31.6401462,mississippi,covington
28033,DeSoto County,MS,-89.99337092,34.8766821,mississippi,de soto
28035,Forrest County,MS,-89.25840601,31.19464519,mississippi,forrest
28037,Franklin County,MS,-90.90666413,31.47975056,mississippi,franklin
28039,George County,MS,-88.63992101,30.8637824,mississippi,george
28041,Greene County,MS,-88.63871962,31.21361662,mississippi,greene
28043,Grenada County,MS,-89.79850512,33.77122492,mississippi,grenada
28045,Hancock County,MS,-89.48778846,30.42951283,mississippi,hancock
28047,Harrison County,MS,-89.11512242,30.52509529,mississippi,harrison
28049,Hinds County,MS,-90.45166913,32.27125198,mississippi,hinds
28051,Holmes County,MS,-90.09779369,33.12768935,mississippi,holmes
28053,Humphreys County,MS,-90.53171693,33.13463514,mississippi,humphreys
28055,Issaquena County,MS,-90.99280814,32.74038414,mississippi,issaquena
28057,Itawamba County,MS,-88.36133429,34.27806788,mississippi,itawamba
28059,Jackson County,MS,-88.63207341,30.56119308,mississippi,jackson
28061,Jasper County,MS,-89.11420156,32.02589024,mississippi,jasper
28063,Jefferson County,MS,-91.03654741,31.73809236,mississippi,jefferson
28065,Jefferson Davis County,MS,-89.83080214,31.57626916,mississippi,jefferson davis
28067,Jones County,MS,-89.16940789,31.62889542,mississippi,jones
28069,Kemper County,MS,-88.64154163,32.75414549,mississippi,kemper
28071,Lafayette County,MS,-89.48451173,34.3623074,mississippi,lafayette
28073,Lamar County,MS,-89.51502951,31.21509051,mississippi,lamar
28075,Lauderdale County,MS,-88.66104765,32.40521687,mississippi,lauderdale
28077,Lawrence County,MS,-90.11552759,31.55810258,mississippi,lawrence
28079,Leake County,MS,-89.52871068,32.75841898,mississippi,leake
28081,Lee County,MS,-88.67760137,34.28420441,mississippi,lee
28083,Leflore County,MS,-90.30537514,33.55282113,mississippi,leflore
28085,Lincoln County,MS,-90.46343596,31.5391525,mississippi,lincoln
28087,Lowndes County,MS,-88.44343506,33.46832545,mississippi,lowndes
28089,Madison County,MS,-90.04464665,32.63802114,mississippi,madison
28091,Marion County,MS,-89.83257245,31.23690828,mississippi,marion
28093,Marshall County,MS,-89.50320261,34.7649435,mississippi,marshall
28095,Monroe County,MS,-88.4765644,33.88974155,mississippi,monroe
28097,Montgomery County,MS,-89.61421285,33.49339404,mississippi,montgomery
28099,Neshoba County,MS,-89.11668388,32.75641835,mississippi,neshoba
28101,Newton County,MS,-89.11499023,32.4036274,mississippi,newton
28103,Noxubee County,MS,-88.56201846,33.10714092,mississippi,noxubee
28105,Oktibbeha County,MS,-88.87310961,33.4219717,mississippi,oktibbeha
28107,Panola County,MS,-89.94897408,34.36975998,mississippi,panola
28109,Pearl River County,MS,-89.57988952,30.77800527,mississippi,pearl river
28111,Perry County,MS,-88.99231724,31.17828137,mississippi,perry
28113,Pike County,MS,-90.41262981,31.17645865,mississippi,pike
28115,Pontotoc County,MS,-89.03878322,34.22792995,mississippi,pontotoc
28117,Prentiss County,MS,-88.52339289,34.61600833,mississippi,prentiss
28119,Quitman County,MS,-90.29244433,34.25499188,mississippi,quitman
28121,Rankin County,MS,-89.95294321,32.26736678,mississippi,rankin
28123,Scott County,MS,-89.53954909,32.41092604,mississippi,scott
28125,Sharkey County,MS,-90.81318431,32.88124705,mississippi,sharkey
